1000000
# Edges (u,v,w)
1 2 3
198 396 4
198 397 7
199 398 4
199 399 4
200 400 9
200 401 3
201 402 7
201 403 8
202 404 9
202 405 3
203 406 7
203 407 6
204 408 4
204 409 10
205 410 6
205 411 1
206 412 4
206 413 7
207 414 6
207 415 6
208 416 8
208 417 10
209 418 7
209 419 5
210 420 5
210 421 10
211 422 5
211 423 1
212 424 10
212 425 1
213 426 9
213 427 1
214 428 1
214 429 2
215 430 5
215 431 7
216 432 2
216 433 5
217 434 4
217 435 5
218 436 9
218 437 5
219 438 9
219 439 3
220 440 8
220 441 2
221 442 1
221 443 7
222 444 7
222 445 6
223 446 2
223 447 8
224 448 9
224 449 3
225 450 2
225 451 6
226 452 4
226 453 10
227 454 10
227 455 1
228 456 4
228 457 10
229 458 4
229 459 6
230 460 7
230 461 6
231 462 1
231 463 3
232 464 5
232 465 4
233 466 1
233 467 4
234 468 8
234 469 4
235 470 1
235 471 5
236 472 6
236 473 8
237 474 6
237 475 7
238 476 10
238 477 10
239 478 9
239 479 10
240 480 6
240 481 7
241 482 7
241 483 7
242 484 2
242 485 7
243 486 5
243 487 7
244 488 8
244 489 6
245 490 8
245 491 10
246 492 9
246 493 3
247 494 7
247 495 5
248 496 8
248 497 2
249 498 10
249 499 5
250 500 10
250 501 3
251 502 7
251 503 9
252 504 1
252 505 5
253 506 2
253 507 8
254 508 1
254 509 9
255 510 7
255 511 1
256 512 7
256 513 8
257 514 2
257 515 7
258 516 10
258 517 5
259 518 10
259 519 7
260 520 7
260 521 10
261 522 6
261 523 7
262 524 9
262 525 10
263 526 9
263 527 4
264 528 8
264 529 3
265 530 1
265 531 2
266 532 8
266 533 10
267 534 1
267 535 7
268 536 1
268 537 2
269 538 8
269 539 6
270 540 5
270 541 4
271 542 4
271 543 1
272 544 4
272 545 2
273 546 2
273 547 5
274 548 9
274 549 1
275 550 6
275 551 4
276 552 6
276 553 10
277 554 3
277 555 9
278 556 1
278 557 10
279 558 7
279 559 1
280 560 7
280 561 3
281 562 7
281 563 10
282 564 4
282 565 1
283 566 5
283 567 5
284 568 10
284 569 2
285 570 10
285 571 2
286 572 10
286 573 9
287 574 8
287 575 8
288 576 5
288 577 6
289 578 3
289 579 4
290 580 10
290 581 5
291 582 5
291 583 1
292 584 6
292 585 3
293 586 7
293 587 8
294 588 2
294 589 6
295 590 3
295 591 9
296 592 2
296 593 8
297 594 8
297 595 4
298 596 1
298 597 9
299 598 4
299 599 10
300 600 4
300 601 8
301 602 4
301 603 6
302 604 3
302 605 8
303 606 8
303 607 1
304 608 1
304 609 5
305 610 6
305 611 5
306 612 2
306 613 5
307 614 1
307 615 9
308 616 9
308 617 1
309 618 8
309 619 4
310 620 5
310 621 7
311 622 1
311 623 2
312 624 10
312 625 10
313 626 4
313 627 3
314 628 1
314 629 5
315 630 3
315 631 1
316 632 3
316 633 10
317 634 7
317 635 6
318 636 2
318 637 10
319 638 6
319 639 7
320 640 9
320 641 7
321 642 7
321 643 3
322 644 6
322 645 8
323 646 9
323 647 7
324 648 8
324 649 8
325 650 4
325 651 9
326 652 6
326 653 6
327 654 2
327 655 6
328 656 10
328 657 4
329 658 8
329 659 1
330 660 1
330 661 1
331 662 6
331 663 9
332 664 8
332 665 9
333 666 8
333 667 5
334 668 9
334 669 7
335 670 1
335 671 4
336 672 8
336 673 5
337 674 5
337 675 7
338 676 10
338 677 2
339 678 4
339 679 7
340 680 3
340 681 6
341 682 4
341 683 9
342 684 3
342 685 8
343 686 2
343 687 1
344 688 9
344 689 1
345 690 1
345 691 8
346 692 9
346 693 4
347 694 6
347 695 8
348 696 2
348 697 3
349 698 5
349 699 4
350 700 10
350 701 9
351 702 2
351 703 6
352 704 5
352 705 9
353 706 5
353 707 4
354 708 6
354 709 1
355 710 2
355 711 8
356 712 9
356 713 5
357 714 8
357 715 4
358 716 2
358 717 2
359 718 1
359 719 2
360 720 8
360 721 8
361 722 8
361 723 6
362 724 9
362 725 3
363 726 6
363 727 4
364 728 7
364 729 6
365 730 8
365 731 4
366 732 4
366 733 1
367 734 9
367 735 2
368 736 5
368 737 3
369 738 9
369 739 10
370 740 6
370 741 5
371 742 7
371 743 6
372 744 9
372 745 3
373 746 1
373 747 5
374 748 3
374 749 10
375 750 8
375 751 10
376 752 4
376 753 2
377 754 9
377 755 4
378 756 10
378 757 8
379 758 8
379 759 8
380 760 2
380 761 5
381 762 5
381 763 7
382 764 4
382 765 3
383 766 10
383 767 1
384 768 3
384 769 4
385 770 7
385 771 3
386 772 9
386 773 1
387 774 5
387 775 1
388 776 8
388 777 4
389 778 4
389 779 9
390 780 3
390 781 6
391 782 9
391 783 2
392 784 8
392 785 2
393 786 7
393 787 5
394 788 1
394 789 7
395 790 4
395 791 10
396 792 1
396 793 7
397 794 1
397 795 4
398 796 7
398 797 2
399 798 1
399 799 10
400 800 6
400 801 3
401 802 6
401 803 3
402 804 9
402 805 4
403 806 5
403 807 2
404 808 6
404 809 6
405 810 2
405 811 3
406 812 1
406 813 6
407 814 6
407 815 9
408 816 6
408 817 6
409 818 4
409 819 3
410 820 2
410 821 6
411 822 2
411 823 10
412 824 2
412 825 3
413 826 9
413 827 6
414 828 7
414 829 4
415 830 2
415 831 1
416 832 10
416 833 2
417 834 1
417 835 1
418 836 10
418 837 1
419 838 6
419 839 3
420 840 8
420 841 8
421 842 4
421 843 1
422 844 7
422 845 8
423 846 1
423 847 7
424 848 7
424 849 9
425 850 6
425 851 2
426 852 9
426 853 3
427 854 1
427 855 9
428 856 6
428 857 10
429 858 6
429 859 5
430 860 8
430 861 10
431 862 1
431 863 3
432 864 2
432 865 8
433 866 8
433 867 2
434 868 1
434 869 4
435 870 7
435 871 7
436 872 6
436 873 4
437 874 10
437 875 9
438 876 3
438 877 2
439 878 7
439 879 8
440 880 9
440 881 2
441 882 3
441 883 3
442 884 3
442 885 3
443 886 2
443 887 10
444 888 2
444 889 7
445 890 4
445 891 3
446 892 10
446 893 6
447 894 10
447 895 10
448 896 6
448 897 2
449 898 2
449 899 7
450 900 10
450 901 9
451 902 10
451 903 1
452 904 5
452 905 6
453 906 3
453 907 10
454 908 7
454 909 9
455 910 5
455 911 5
456 912 5
456 913 1
457 914 9
457 915 2
458 916 6
458 917 10
459 918 7
459 919 1
460 920 1
460 921 4
461 922 5
461 923 8
462 924 8
462 925 2
463 926 7
463 927 10
464 928 6
464 929 10
465 930 1
465 931 1
466 932 2
466 933 6
467 934 5
467 935 5
468 936 6
468 937 3
469 938 8
469 939 7
470 940 7
470 941 10
471 942 5
471 943 1
472 944 9
472 945 1
473 946 9
473 947 5
474 948 3
474 949 4
475 950 6
475 951 5
476 952 10
476 953 6
477 954 3
477 955 1
478 956 2
478 957 1
479 958 10
479 959 7
480 960 9
480 961 4
481 962 10
481 963 4
482 964 5
482 965 1
483 966 2
483 967 3
484 968 9
484 969 1
485 970 5
485 971 7
486 972 10
486 973 1
487 974 4
487 975 5
488 976 5
488 977 5
489 978 2
489 979 2
490 980 10
490 981 8
491 982 8
491 983 4
492 984 10
492 985 1
493 986 3
493 987 7
494 988 5
494 989 2
495 990 10
495 991 1
496 992 5
496 993 8
497 994 9
497 995 7
498 996 7
498 997 3
499 998 8
499 999 3
500 1000 4
500 1001 2
501 1002 3
501 1003 9
502 1004 8
502 1005 9
503 1006 2
503 1007 4
504 1008 8
504 1009 6
505 1010 2
505 1011 1
506 1012 3
506 1013 8
507 1014 1
507 1015 7
508 1016 5
508 1017 1
509 1018 4
509 1019 3
510 1020 5
510 1021 4
511 1022 4
511 1023 9
512 1024 6
512 1025 2
513 1026 7
513 1027 8
514 1028 3
514 1029 6
515 1030 6
515 1031 6
516 1032 4
516 1033 10
517 1034 4
517 1035 2
518 1036 10
518 1037 7
519 1038 5
519 1039 4
520 1040 6
520 1041 4
521 1042 6
521 1043 4
522 1044 5
522 1045 2
523 1046 4
523 1047 8
524 1048 6
524 1049 5
525 1050 9
525 1051 9
526 1052 10
526 1053 1
527 1054 7
527 1055 5
528 1056 7
528 1057 10
529 1058 9
529 1059 10
530 1060 4
530 1061 8
531 1062 3
531 1063 3
532 1064 2
532 1065 7
533 1066 1
533 1067 10
534 1068 9
534 1069 6
535 1070 5
535 1071 4
536 1072 10
536 1073 1
537 1074 6
537 1075 5
538 1076 6
538 1077 3
539 1078 2
539 1079 1
540 1080 6
540 1081 5
541 1082 5
541 1083 1
542 1084 7
542 1085 3
543 1086 1
543 1087 5
544 1088 10
544 1089 10
545 1090 4
545 1091 10
546 1092 4
546 1093 3
547 1094 6
547 1095 5
548 1096 7
548 1097 10
549 1098 3
549 1099 5
550 1100 3
550 1101 8
551 1102 4
551 1103 8
552 1104 1
552 1105 9
553 1106 5
553 1107 3
554 1108 3
554 1109 8
555 1110 10
555 1111 1
556 1112 8
556 1113 5
557 1114 7
557 1115 1
558 1116 1
558 1117 6
559 1118 7
559 1119 1
560 1120 9
560 1121 8
561 1122 4
561 1123 3
562 1124 10
562 1125 10
563 1126 6
563 1127 8
564 1128 8
564 1129 3
565 1130 7
565 1131 10
566 1132 6
566 1133 10
567 1134 5
567 1135 4
568 1136 8
568 1137 10
569 1138 4
569 1139 2
570 1140 1
570 1141 2
571 1142 2
571 1143 5
572 1144 9
572 1145 3
573 1146 10
573 1147 7
574 1148 6
574 1149 8
575 1150 6
575 1151 4
576 1152 6
576 1153 3
577 1154 1
577 1155 6
578 1156 3
578 1157 6
579 1158 5
579 1159 8
580 1160 3
580 1161 6
581 1162 7
581 1163 2
582 1164 8
582 1165 9
583 1166 5
583 1167 6
584 1168 7
584 1169 7
585 1170 3
585 1171 4
586 1172 9
586 1173 9
587 1174 7
587 1175 10
588 1176 8
588 1177 4
589 1178 4
589 1179 10
590 1180 8
590 1181 3
591 1182 5
591 1183 7
592 1184 10
592 1185 1
593 1186 8
593 1187 1
594 1188 9
594 1189 1
595 1190 10
595 1191 1
596 1192 6
596 1193 6
597 1194 10
597 1195 1
598 1196 7
598 1197 3
599 1198 3
599 1199 4
600 1200 2
600 1201 10
601 1202 7
601 1203 8
602 1204 8
602 1205 4
603 1206 5
603 1207 9
604 1208 10
604 1209 3
605 1210 8
605 1211 1
606 1212 9
606 1213 9
607 1214 10
607 1215 5
608 1216 10
608 1217 6
609 1218 6
609 1219 8
610 1220 5
610 1221 10
611 1222 10
611 1223 3
612 1224 7
612 1225 6
613 1226 1
613 1227 7
614 1228 6
614 1229 4
615 1230 10
615 1231 7
616 1232 6
616 1233 8
617 1234 5
617 1235 4
618 1236 7
618 1237 7
619 1238 3
619 1239 10
620 1240 3
620 1241 9
621 1242 5
621 1243 8
622 1244 4
622 1245 1
623 1246 2
623 1247 8
624 1248 7
624 1249 7
625 1250 1
625 1251 8
626 1252 3
626 1253 6
627 1254 9
627 1255 9
628 1256 10
628 1257 3
629 1258 1
629 1259 7
630 1260 7
630 1261 3
631 1262 5
631 1263 7
632 1264 2
632 1265 3
633 1266 3
633 1267 6
634 1268 1
634 1269 9
635 1270 4
635 1271 9
636 1272 9
636 1273 1
637 1274 5
637 1275 10
638 1276 6
638 1277 1
639 1278 9
639 1279 5
640 1280 9
640 1281 9
641 1282 6
641 1283 7
642 1284 2
642 1285 3
643 1286 7
643 1287 9
644 1288 5
644 1289 9
645 1290 10
645 1291 9
646 1292 1
646 1293 2
647 1294 7
647 1295 9
648 1296 9
648 1297 6
649 1298 8
649 1299 3
650 1300 4
650 1301 10
651 1302 4
651 1303 5
652 1304 3
652 1305 7
653 1306 3
653 1307 6
654 1308 4
654 1309 9
655 1310 5
655 1311 1
656 1312 2
656 1313 6
657 1314 10
657 1315 1
658 1316 3
658 1317 9
659 1318 8
659 1319 3
660 1320 9
660 1321 5
661 1322 8
661 1323 10
662 1324 4
662 1325 6
663 1326 6
663 1327 7
664 1328 1
664 1329 2
665 1330 8
665 1331 3
666 1332 4
666 1333 1
667 1334 4
667 1335 6
668 1336 5
668 1337 10
669 1338 1
669 1339 4
670 1340 4
670 1341 6
671 1342 7
671 1343 2
672 1344 4
672 1345 6
673 1346 1
673 1347 5
674 1348 6
674 1349 6
675 1350 9
675 1351 4
676 1352 6
676 1353 5
677 1354 5
677 1355 6
678 1356 5
678 1357 6
679 1358 1
679 1359 2
680 1360 9
680 1361 10
681 1362 3
681 1363 6
682 1364 1
682 1365 10
683 1366 4
683 1367 9
684 1368 7
684 1369 6
685 1370 4
685 1371 2
686 1372 9
686 1373 6
687 1374 9
687 1375 1
688 1376 3
688 1377 10
689 1378 7
689 1379 10
690 1380 5
690 1381 2
691 1382 1
691 1383 9
692 1384 4
692 1385 6
693 1386 6
693 1387 7
694 1388 10
694 1389 8
695 1390 9
695 1391 9
696 1392 4
696 1393 2
697 1394 1
697 1395 4
698 1396 6
698 1397 6
699 1398 1
699 1399 5
700 1400 1
700 1401 3
701 1402 8
701 1403 8
702 1404 2
702 1405 5
703 1406 2
703 1407 7
704 1408 6
704 1409 2
705 1410 8
705 1411 4
706 1412 3
706 1413 6
707 1414 4
707 1415 9
708 1416 3
708 1417 2
709 1418 5
709 1419 4
710 1420 5
710 1421 10
711 1422 3
711 1423 2
712 1424 7
712 1425 4
713 1426 3
713 1427 4
714 1428 9
714 1429 3
715 1430 2
715 1431 9
716 1432 1
716 1433 1
717 1434 5
717 1435 9
718 1436 5
718 1437 8
719 1438 10
719 1439 1
720 1440 1
720 1441 8
721 1442 5
721 1443 8
722 1444 7
722 1445 5
723 1446 9
723 1447 4
724 1448 1
724 1449 5
725 1450 4
725 1451 9
726 1452 2
726 1453 3
727 1454 3
727 1455 8
728 1456 1
728 1457 7
729 1458 9
729 1459 10
730 1460 3
730 1461 9
731 1462 8
731 1463 4
732 1464 10
732 1465 7
733 1466 8
733 1467 2
734 1468 6
734 1469 9
735 1470 6
735 1471 1
736 1472 8
736 1473 5
737 1474 7
737 1475 1
738 1476 5
738 1477 10
739 1478 2
739 1479 6
740 1480 10
740 1481 9
741 1482 6
741 1483 10
742 1484 6
742 1485 1
743 1486 5
743 1487 1
744 1488 3
744 1489 2
745 1490 9
745 1491 8
746 1492 1
746 1493 9
747 1494 9
747 1495 2
748 1496 8
748 1497 2
749 1498 4
749 1499 9
750 1500 3
750 1501 1
751 1502 1
751 1503 8
752 1504 9
752 1505 10
753 1506 2
753 1507 9
754 1508 1
754 1509 9
755 1510 8
755 1511 1
756 1512 9
756 1513 2
757 1514 2
757 1515 5
758 1516 4
758 1517 4
759 1518 6
759 1519 2
760 1520 2
760 1521 2
761 1522 7
761 1523 3
762 1524 7
762 1525 9
763 1526 7
763 1527 8
764 1528 5
764 1529 4
765 1530 6
765 1531 2
766 1532 1
766 1533 8
767 1534 3
767 1535 8
768 1536 5
768 1537 7
769 1538 9
769 1539 2
770 1540 4
770 1541 6
771 1542 4
771 1543 8
772 1544 1
772 1545 8
773 1546 9
773 1547 1
774 1548 7
774 1549 1
775 1550 6
775 1551 9
776 1552 4
776 1553 8
777 1554 4
777 1555 2
778 1556 1
778 1557 6
779 1558 3
779 1559 2
780 1560 1
780 1561 3
781 1562 6
781 1563 3
782 1564 3
782 1565 7
783 1566 3
783 1567 9
784 1568 3
784 1569 4
785 1570 5
785 1571 5
786 1572 5
786 1573 1
787 1574 7
787 1575 3
788 1576 2
788 1577 3
789 1578 8
789 1579 9
790 1580 9
790 1581 3
791 1582 6
791 1583 10
792 1584 8
792 1585 7
793 1586 7
793 1587 2
794 1588 7
794 1589 1
795 1590 2
795 1591 6
796 1592 2
796 1593 6
797 1594 2
797 1595 5
798 1596 6
798 1597 4
799 1598 8
799 1599 10
800 1600 10
800 1601 9
801 1602 3
801 1603 10
802 1604 2
802 1605 2
803 1606 4
803 1607 8
804 1608 7
804 1609 7
805 1610 8
805 1611 9
806 1612 9
806 1613 7
807 1614 8
807 1615 3
808 1616 5
808 1617 8
809 1618 4
809 1619 9
810 1620 1
810 1621 10
811 1622 7
811 1623 3
812 1624 8
812 1625 7
813 1626 6
813 1627 7
814 1628 3
814 1629 7
815 1630 5
815 1631 9
816 1632 3
816 1633 9
817 1634 9
817 1635 6
818 1636 6
818 1637 3
819 1638 4
819 1639 1
820 1640 5
820 1641 3
821 1642 4
821 1643 6
822 1644 3
822 1645 7
823 1646 6
823 1647 1
824 1648 2
824 1649 7
825 1650 1
825 1651 8
826 1652 1
826 1653 10
827 1654 6
827 1655 2
828 1656 9
828 1657 9
829 1658 7
829 1659 2
830 1660 1
830 1661 3
831 1662 10
831 1663 4
832 1664 7
832 1665 6
833 1666 6
833 1667 1
834 1668 7
834 1669 7
835 1670 2
835 1671 2
836 1672 6
836 1673 9
837 1674 6
837 1675 3
838 1676 3
838 1677 6
839 1678 2
839 1679 9
840 1680 2
840 1681 3
841 1682 7
841 1683 4
842 1684 10
842 1685 1
843 1686 10
843 1687 5
844 1688 6
844 1689 5
845 1690 9
845 1691 2
846 1692 8
846 1693 6
847 1694 4
847 1695 8
848 1696 6
848 1697 5
849 1698 10
849 1699 8
850 1700 2
850 1701 1
851 1702 3
851 1703 4
852 1704 7
852 1705 2
853 1706 4
853 1707 5
854 1708 3
854 1709 9
855 1710 6
855 1711 1
856 1712 8
856 1713 1
857 1714 9
857 1715 9
858 1716 3
858 1717 10
859 1718 4
859 1719 8
860 1720 10
860 1721 8
861 1722 3
861 1723 2
862 1724 6
862 1725 7
863 1726 4
863 1727 2
864 1728 9
864 1729 6
865 1730 10
865 1731 3
866 1732 4
866 1733 1
867 1734 5
867 1735 2
868 1736 6
868 1737 8
869 1738 7
869 1739 4
870 1740 1
870 1741 2
871 1742 9
871 1743 5
872 1744 6
872 1745 6
873 1746 8
873 1747 10
874 1748 3
874 1749 5
875 1750 1
875 1751 10
876 1752 1
876 1753 4
877 1754 8
877 1755 2
878 1756 10
878 1757 6
879 1758 10
879 1759 4
880 1760 9
880 1761 2
881 1762 6
881 1763 4
882 1764 6
882 1765 8
883 1766 8
883 1767 2
884 1768 2
884 1769 10
885 1770 5
885 1771 6
886 1772 5
886 1773 9
887 1774 6
887 1775 2
888 1776 8
888 1777 10
889 1778 5
889 1779 7
890 1780 10
890 1781 10
891 1782 6
891 1783 1
892 1784 1
892 1785 3
893 1786 9
893 1787 6
894 1788 2
894 1789 4
895 1790 7
895 1791 8
896 1792 7
896 1793 6
897 1794 6
897 1795 7
898 1796 9
898 1797 7
899 1798 7
899 1799 10
900 1800 7
900 1801 1
901 1802 6
901 1803 10
902 1804 1
902 1805 6
903 1806 6
903 1807 10
904 1808 4
904 1809 10
905 1810 8
905 1811 9
906 1812 3
906 1813 7
907 1814 8
907 1815 9
908 1816 6
908 1817 1
909 1818 2
909 1819 6
910 1820 4
910 1821 3
911 1822 1
911 1823 2
912 1824 2
912 1825 7
913 1826 7
913 1827 10
914 1828 7
914 1829 2
915 1830 1
915 1831 2
916 1832 7
916 1833 9
917 1834 10
917 1835 7
918 1836 5
918 1837 3
919 1838 6
919 1839 7
920 1840 2
920 1841 5
921 1842 5
921 1843 10
922 1844 2
922 1845 3
923 1846 7
923 1847 1
924 1848 2
924 1849 2
925 1850 7
925 1851 7
926 1852 3
926 1853 4
927 1854 5
927 1855 2
928 1856 9
928 1857 2
929 1858 6
929 1859 4
930 1860 6
930 1861 2
931 1862 4
931 1863 10
932 1864 4
932 1865 1
933 1866 7
933 1867 1
934 1868 5
934 1869 4
935 1870 1
935 1871 9
936 1872 3
936 1873 2
937 1874 4
937 1875 3
938 1876 4
938 1877 1
939 1878 8
939 1879 3
940 1880 6
940 1881 2
941 1882 8
941 1883 1
942 1884 10
942 1885 9
943 1886 4
943 1887 9
944 1888 2
944 1889 8
945 1890 4
945 1891 3
946 1892 5
946 1893 9
947 1894 4
947 1895 10
948 1896 4
948 1897 9
949 1898 7
949 1899 9
950 1900 2
950 1901 7
951 1902 10
951 1903 1
952 1904 8
952 1905 7
953 1906 1
953 1907 7
954 1908 6
954 1909 5
955 1910 5
955 1911 9
956 1912 1
956 1913 8
957 1914 3
957 1915 7
958 1916 4
958 1917 8
959 1918 4
959 1919 7
960 1920 7
960 1921 8
961 1922 3
961 1923 4
962 1924 10
962 1925 9
963 1926 6
963 1927 2
964 1928 2
964 1929 9
965 1930 3
965 1931 4
966 1932 5
966 1933 2
967 1934 5
967 1935 8
968 1936 5
968 1937 8
969 1938 1
969 1939 2
970 1940 8
970 1941 3
971 1942 7
971 1943 9
972 1944 7
972 1945 9
973 1946 5
973 1947 6
974 1948 6
974 1949 4
975 1950 6
975 1951 9
976 1952 4
976 1953 8
977 1954 7
977 1955 4
978 1956 1
978 1957 10
979 1958 7
979 1959 2
980 1960 7
980 1961 3
981 1962 2
981 1963 9
982 1964 3
982 1965 4
983 1966 6
983 1967 6
984 1968 6
984 1969 1
985 1970 5
985 1971 2
986 1972 9
986 1973 7
987 1974 4
987 1975 7
988 1976 4
988 1977 5
989 1978 4
989 1979 10
990 1980 3
990 1981 7
991 1982 5
991 1983 3
992 1984 2
992 1985 6
993 1986 3
993 1987 5
994 1988 10
994 1989 4
995 1990 3
995 1991 1
996 1992 8
996 1993 2
997 1994 7
997 1995 4
998 1996 10
998 1997 7
999 1998 4
999 1999 8
1000 2000 5
1000 2001 9
1001 2002 4
1001 2003 7
1002 2004 6
1002 2005 2
1003 2006 8
1003 2007 9
1004 2008 9
1004 2009 4
1005 2010 4
1005 2011 9
1006 2012 8
1006 2013 6
1007 2014 10
1007 2015 6
1008 2016 10
1008 2017 6
1009 2018 8
1009 2019 6
1010 2020 4
1010 2021 2
1011 2022 5
1011 2023 2
1012 2024 5
1012 2025 3
1013 2026 8
1013 2027 5
1014 2028 7
1014 2029 1
1015 2030 10
1015 2031 9
1016 2032 9
1016 2033 5
1017 2034 10
1017 2035 3
1018 2036 1
1018 2037 5
1019 2038 3
1019 2039 9
1020 2040 10
1020 2041 10
1021 2042 8
1021 2043 1
1022 2044 6
1022 2045 10
1023 2046 10
1023 2047 3
1024 2048 9
1024 2049 1
1025 2050 4
1025 2051 5
1026 2052 2
1026 2053 3
1027 2054 7
1027 2055 6
1028 2056 5
1028 2057 3
1029 2058 10
1029 2059 9
1030 2060 1
1030 2061 10
1031 2062 6
1031 2063 3
1032 2064 9
1032 2065 6
1033 2066 6
1033 2067 4
1034 2068 2
1034 2069 5
1035 2070 6
1035 2071 10
1036 2072 7
1036 2073 10
1037 2074 2
1037 2075 4
1038 2076 1
1038 2077 8
1039 2078 5
1039 2079 2
1040 2080 6
1040 2081 9
1041 2082 1
1041 2083 3
1042 2084 2
1042 2085 9
1043 2086 1
1043 2087 9
1044 2088 6
1044 2089 3
1045 2090 9
1045 2091 7
1046 2092 8
1046 2093 1
1047 2094 2
1047 2095 6
1048 2096 1
1048 2097 6
1049 2098 4
1049 2099 1
1050 2100 10
1050 2101 8
1051 2102 10
1051 2103 4
1052 2104 3
1052 2105 4
1053 2106 5
1053 2107 2
1054 2108 4
1054 2109 9
1055 2110 6
1055 2111 9
1056 2112 3
1056 2113 10
1057 2114 9
1057 2115 6
1058 2116 4
1058 2117 3
1059 2118 8
1059 2119 7
1060 2120 5
